primary_alias_key,row_count,first_date_iso,last_date_iso,channel_bucket_top,product_family_top,suggested_grade_top,landing_paths,ledger_path_candidates,example_management_memo,example_generated_url,existing_mapping_status,existing_selected_campaign_id,existing_selected_campaign_name,existing_confidence,existing_review_reason,next_join_key_recommendation
topblog_meta_sleep_251119,1,2025-11-19,2025-11-19,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,상위노출_메타드림_수면영양제,https://biocom.kr/HealthFood/?idx=386&utm_source=topblog_meta_sleep_251119&utm_medium=topblog_meta_sleep_251119&utm_campaign=topblog_meta_sleep_251119&utm_content=topblog_meta_sleep_251119,,,,,,landing_path + channel rule
topblog_meta_sleep_251202,1,,,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,상위노출_메타드림_수면영양제,https://biocom.kr/HealthFood/?idx=386&utm_source=topblog_meta_sleep_251202&utm_medium=topblog_meta_sleep_251202&utm_campaign=topblog_meta_sleep_251202&utm_content=topblog_meta_sleep_251202,,,,,,landing_path + channel rule
topblog_reset_alphaCD_251215,1,2025-12-15,2025-12-15,other_utm,unknown,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,상위노출_리셋데이_알파CD,https://biocom.kr/shop_view/?idx=409&utm_source=topblog_reset_alphacd_251215&utm_medium=topblog_reset_alphacd_251215&utm_campaign=topblog_reset_alphaCD_251215&utm_content=topblog_reset_alphaCD_251215,,,,,,landing_path + channel rule
utube_igg_exp,1,2023-12-27,2023-12-27,other_utm,igg,C_landing_alias_candidate,/igg_store,/igg_store;/iggstore,[바이오컴] 레뷰 셀렉트 음식물과민증검사,https://biocom.kr/igg_store/?idx=85&utm_source=revu_select_igg&utm_medium=utube_igg_exp&utm_campaign=utube_igg_exp&utm_content=revu_select_utube_igg,,,,,,landing_path + channel rule
wintersolution_251209_bun_MO,1,,,other_utm,unknown,C_landing_alias_candidate,/wintersolution,/wintersolution,자사몰_배너_겨울솔루션특가_분석서비스_MO,https://biocom.kr/wintersolution?utm_source=wintersolution_251209_bun_mo&utm_medium=wintersolution_251209_bun_mo&utm_campaign=wintersolution_251209_bun_MO&utm_content=wintersolution_251209_bun_MO,,,,,,landing_path + channel rule
wintersolution_251209_bun_PC,1,2025-12-09,2025-12-09,other_utm,unknown,C_landing_alias_candidate,/wintersolution,/wintersolution,자사몰_배너_겨울솔루션특가_분석서비스_PC,https://biocom.kr/wintersolution?utm_source=wintersolution_251209_bun_pc&utm_medium=wintersolution_251209_bun_pc&utm_campaign=wintersolution_251209_bun_PC&utm_content=wintersolution_251209_bun_PC,,,,,,landing_path + channel rule
wintersolution_251209_ddi,1,,,other_utm,unknown,C_landing_alias_candidate,/wintersolution,/wintersolution,자사몰_배너_겨울솔루션특가_띠배너,https://biocom.kr/wintersolution?utm_source=wintersolution_251209_ddi&utm_medium=wintersolution_251209_ddi&utm_campaign=wintersolution_251209_ddi&utm_content=wintersolution_251209_ddi,,,,,,landing_path + channel rule
wintersolution_251209_gun_MO,1,,,other_utm,unknown,C_landing_alias_candidate,/wintersolution,/wintersolution,자사몰_배너_겨울솔루션특가_건강식품_MO,https://biocom.kr/wintersolution?utm_source=wintersolution_251209_gun_mo&utm_medium=wintersolution_251209_gun_mo&utm_campaign=wintersolution_251209_gun_MO&utm_content=wintersolution_251209_gun_MO,,,,,,landing_path + channel rule
wintersolution_251209_gun_PC,1,,,other_utm,unknown,C_landing_alias_candidate,/wintersolution,/wintersolution,자사몰_배너_겨울솔루션특가_건강식품_PC,https://biocom.kr/wintersolution?utm_source=wintersolution_251209_gun_pc&utm_medium=wintersolution_251209_gun_pc&utm_campaign=wintersolution_251209_gun_PC&utm_content=wintersolution_251209_gun_PC,,,,,,landing_path + channel rule
yd_brandconnect_blog,1,2025-04-08,2025-04-08,other_utm,unknown,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,브랜드커넥트_영데이즈 캠페인 상품정보,https://biocom.kr/shop_view/?idx=300&utm_source=yd_brandconnect_blog&utm_medium=yd_brandconnect_blog&utm_campaign=yd_brandconnect_blog&utm_content=yd_brandconnect_blog,,,,,,landing_path + channel rule
yds_tble_blog,1,,,other_utm,unknown,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,티블_영데이즈 캠페인 상품정보,https://biocom.kr/shop_view/?idx=300&utm_source=yds_tble_blog&utm_medium=yds_tble_blog&utm_campaign=yds_tble_blog&utm_content=yds_tble_blog,,,,,,landing_path + channel rule
yeonddle_inpock_acid,1,2026-02-04,2026-02-04,instagram_profile_link_inpork,organicacid,D_exclude_meta_roas,/organicacid_store,/organicacid_store;/organicacidstore,연뜰 인포크_종대사,https://biocom.kr/organicacid_store/?idx=259&utm_source=yeonddle_inpock_acid&utm_medium=yeonddle_inpock_acid&utm_campaign=yeonddle_inpock_acid&utm_content=yeonddle_inpock_acid,,,,,,landing_path + channel rule
yeonddleinpock_biocom_acid,1,,,instagram_profile_link_inpork,organicacid,D_exclude_meta_roas,/organicacid_store,/organicacid_store;/organicacidstore,연뜰 인포크 링크_종대사 원복,https://biocom.kr/organicacid_store/?idx=259&utm_source=yeonddleinpock_biocom_acid&utm_medium=yeonddleinpock_biocom_acid&utm_campaign=yeonddleinpock_biocom_acid&utm_content=yeonddleinpock_biocom_acid,,,,,,landing_path + channel rule
yeonddleinpock_biocom_igg,1,,,instagram_profile_link_inpork,igg,D_exclude_meta_roas,/igg_store,/igg_store;/iggstore,연뜰 인포크 링크_음과검 원복,https://biocom.kr/igg_store/?idx=85&utm_source=yeonddleinpock_biocom_igg&utm_medium=yeonddleinpock_biocom_igg&utm_campaign=yeonddleinpock_biocom_igg&utm_content=yeonddleinpock_biocom_igg,,,,,,landing_path + channel rule
yeonddleinpock_biocom_iggacidset,1,,,instagram_profile_link_inpork,igg,D_exclude_meta_roas,/biocomset_store,/biocomset_store;/biocomsetstore,연뜰 인포크 링크_세트 원복,https://biocom.kr/biocomset_store/?idx=328&utm_source=yeonddleinpock_biocom_iggacidset&utm_medium=yeonddleinpock_biocom_iggacidset&utm_campaign=yeonddleinpock_biocom_iggacidset&utm_content=yeonddleinpock_biocom_iggacidset,,,,,,landing_path + channel rule
yeonddleinpock_biocom_yeonddle06_iggacid,1,2026-02-12,2026-02-12,instagram_profile_link_inpork,igg,D_exclude_meta_roas,/yeonddle_06,/yeonddle06;/yeonddle_06,연뜰 인포크 링크,https://biocom.kr/yeonddle_06?utm_source=yeonddleinpock_biocom_yeonddle06_iggacid&utm_medium=yeonddleinpock_biocom_yeonddle06_iggacid&utm_campaign=yeonddleinpock_biocom_yeonddle06_iggacid&utm_content=yeonddleinpock_biocom_yeonddle06_iggacid,,,,,,landing_path + channel rule
youtube_SIBO_acid,1,2025-03-23,2025-03-23,other_utm,organicacid,C_landing_alias_candidate,/organicacid_store,/organicacid_store;/organicacidstore,유튜브_SIBO영상_종합대사기능분석,https://biocom.kr/organicacid_store/?idx=259&utm_source=youtube_sibo_acid&utm_medium=youtube_sibo_acid&utm_campaign=youtube_SIBO_acid&utm_content=youtube_SIBO_acid,,,,,,landing_path + channel rule
youtube_biocom_bangtanjelly_Fasting,1,2026-03-31,2026-03-31,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,유튜브_바이오컴_방탄젤리_간헐적단식,https://biocom.kr/HealthFood/?idx=279&utm_source=youtube_biocom_bangtanjelly_fasting&utm_medium=youtube_biocom_bangtanjelly_fasting&utm_campaign=youtube_biocom_bangtanjelly_Fasting&utm_content=youtube_biocom_bangtanjelly_Fasting,,,,,,landing_path + channel rule
youtube_biocom_biobalance_Fasting,1,2026-03-31,2026-03-31,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,유튜브_바이오컴_바이오밸런스_간헐적단식,https://biocom.kr/HealthFood/?idx=97&utm_source=youtube_biocom_biobalance_fasting&utm_medium=youtube_biocom_biobalance_fasting&utm_campaign=youtube_biocom_biobalance_Fasting&utm_content=youtube_biocom_biobalance_Fasting,,,,,,landing_path + channel rule
youtube_biocom_bioblance_heavymetal,1,2026-04-13,2026-04-13,other_utm,mineral,C_landing_alias_candidate,/HealthFood,/HealthFood,유튜브_바이오컴_바이오밸런스_중금속,https://biocom.kr/HealthFood/?idx=97&utm_source=youtube_biocom_bioblance_heavymetal&utm_medium=youtube_biocom_bioblance_heavymetal&utm_campaign=youtube_biocom_bioblance_heavymetal&utm_content=youtube_biocom_bioblance_heavymetal,,,,,,landing_path + channel rule
youtube_biocom_dangdangcare_badhabit,1,2026-05-06,2026-05-06,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,유튜브_바이오컴_당당케어_살찌는습관,https://biocom.kr/HealthFood/?idx=317&utm_source=youtube_biocom_dangdangcare_badhabit&utm_medium=youtube_biocom_dangdangcare_badhabit&utm_campaign=youtube_biocom_dangdangcare_badhabit&utm_content=youtube_biocom_dangdangcare_badhabit,,,,,,landing_path + channel rule
youtube_biocom_dangdangcare_teamketo,1,2026-03-31,2026-03-31,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,유튜브_바이오컴_당당케어_간헐적단식,https://biocom.kr/HealthFood/?idx=317&utm_source=youtube_biocom_dangdangcare_teamketo&utm_medium=youtube_biocom_dangdangcare_teamketo&utm_campaign=youtube_biocom_dangdangcare_teamketo&utm_content=youtube_biocom_dangdangcare_teamketo,,,,,,landing_path + channel rule
youtube_biocom_food_tierlist,1,2026-04-27,2026-04-27,other_utm,igg,C_landing_alias_candidate,/igg_store,/igg_store;/iggstore,유튜브_바이오컴_음과검_티어리스트,https://biocom.kr/igg_store/?idx=85&utm_source=youtube_biocom_food_tierlist&utm_medium=youtube_biocom_food_tierlist&utm_campaign=youtube_biocom_food_tierlist&utm_content=youtube_biocom_food_tierlist,,,,,,landing_path + channel rule
youtube_biocom_newromaster_Fasting,1,2026-03-31,2026-03-31,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,유튜브_바이오컴_뉴로마스터_간헐적단식,https://biocom.kr/HealthFood/?idx=198&utm_source=youtube_biocom_newromaster_fasting&utm_medium=youtube_biocom_newromaster_fasting&utm_campaign=youtube_biocom_newromaster_Fasting&utm_content=youtube_biocom_newromaster_Fasting,,,,,,landing_path + channel rule
youtube_biocom_teamketo0629_acid,1,,,influencer_group_purchase_non_meta,organicacid,C_landing_alias_candidate,/NbsLzWV,/NbsLzWV,유튜브_바이오컴_팀키토0629공구_종대사,https://vo.la/NbsLzWV?utm_source=youtube_biocom_teamketo0629_acid&utm_medium=youtube_biocom_teamketo0629_acid&utm_campaign=youtube_biocom_teamketo0629_acid&utm_content=youtube_biocom_teamketo0629_acid,,,,,,landing_path + channel rule
youtube_biocom_youngdays_heavymetal,1,2026-04-13,2026-04-13,other_utm,mineral,C_landing_alias_candidate,/HealthFood,/HealthFood,유튜브_바이오컴_영데이즈_중금속,https://biocom.kr/HealthFood/?idx=300&utm_source=youtube_biocom_youngdays_heavymetal&utm_medium=youtube_biocom_youngdays_heavymetal&utm_campaign=youtube_biocom_youngdays_heavymetal&utm_content=youtube_biocom_youngdays_heavymetal,,,,,,landing_path + channel rule
youtube_community_0508_youngdays,1,2025-05-08,2025-05-08,other_utm,supplements,C_landing_alias_candidate,/HealthFood,/HealthFood,유튜브_커뮤니티게시글_어버이날_영데이즈,https://biocom.kr/HealthFood/?idx=300&utm_source=youtube_community_0508_youngdays&utm_medium=youtube_community_0508_youngdays&utm_campaign=youtube_community_0508_youngdays&utm_content=youtube_community_0508_youngdays,,,,,,landing_path + channel rule
youtube_community_bangtanjelly,1,,,other_utm,supplements,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,유튜브_커뮤니티_방탄젤리,https://biocom.kr/shop_view/?idx=279&utm_source=youtube_community_bangtanjelly&utm_medium=youtube_community_bangtanjelly&utm_campaign=youtube_community_bangtanjelly&utm_content=youtube_community_bangtanjelly,,,,,,landing_path + channel rule
youtube_community_biocom_teamketomarket_acid,1,,,influencer_group_purchase_non_meta,organicacid,C_landing_alias_candidate,/teamketo,/teamketo,유튜브커뮤니티_바이오컴_팀키토종대사공구,https://biocom.kr/teamketo?utm_source=youtube_community_biocom_teamketomarket_acid&utm_medium=youtube_community_biocom_teamketomarket_acid&utm_campaign=youtube_community_biocom_teamketomarket_acid&utm_content=youtube_community_biocom_teamketomarket_acid,,,,,,landing_path + channel rule
youtube_community_dangdang3,1,,,other_utm,supplements,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,유튜브_커뮤니티_당당케어3차,https://biocom.kr/shop_view/?idx=317&utm_source=youtube_community_dangdang3&utm_medium=youtube_community_dangdang3&utm_campaign=youtube_community_dangdang3&utm_content=youtube_community_dangdang3,,,,,,landing_path + channel rule
youtube_community_metabolism speed_mineral,1,2025-05-19,2025-05-19,other_utm,mineral,C_landing_alias_candidate,/mineraltest_store,/mineraltest_store;/mineralteststore,유튜브_커뮤니티시글_느린대사vs빠른대사_영양중금속,https://biocom.kr/mineraltest_store/?idx=6&utm_source=youtube_community_metabolism%20speed_mineral&utm_medium=youtube_community_metabolism%20speed_mineral&utm_campaign=youtube_community_metabolism%20speed_mineral&utm_content=youtube_community_metabolism%20speed_mineral,,,,,,landing_path + channel rule
youtube_community_thyroid_mineral,1,2025-05-27,2025-05-27,other_utm,mineral,C_landing_alias_candidate,/mineraltest_store,/mineraltest_store;/mineralteststore,유튜브_팀키토커뮤니티_갑상선_영양중금속검사,https://biocom.kr/mineraltest_store/?idx=6&utm_source=youtube_community_thyroid_mineral&utm_medium=youtube_community_thyroid_mineral&utm_campaign=youtube_community_thyroid_mineral&utm_content=youtube_community_thyroid_mineral,,,,,,landing_path + channel rule
youtube_teamketo0527dangdang_dangdnagcare,1,,,other_utm,supplements,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,유튜브_바이오컴_당당케어런칭안내0527_당당케어,https://biocom.kr/shop_view/?idx=317&utm_source=youtube_teamketo0527dangdang_dangdnagcare&utm_medium=youtube_teamketo0527dangdang_dangdnagcare&utm_campaign=youtube_teamketo0527dangdang_dangdnagcare&utm_content=youtube_teamketo0527dangdang_dangdnagcare,,,,,,landing_path + channel rule
youtube_teamketo0601_mineral,1,2025-06-01,2025-06-01,other_utm,mineral,C_landing_alias_candidate,/mineraltest_store,/mineraltest_store;/mineralteststore,유튜브_팀키토0601_영양중금속검사,https://biocom.kr/mineraltest_store/?idx=6&utm_source=youtube_teamketo0601_mineral&utm_medium=youtube_teamketo0601_mineral&utm_campaign=youtube_teamketo0601_mineral&utm_content=youtube_teamketo0601_mineral,,,,,,landing_path + channel rule
youtube_teamketo_0309_acid,1,,,other_utm,organicacid,C_landing_alias_candidate,/organicacid_store,/organicacid_store;/organicacidstore,유튜브_팀키토_0309_종대사,https://biocom.kr/organicacid_store/?idx=259&utm_source=youtube_teamketo_0309_acid&utm_medium=youtube_teamketo_0309_acid&utm_campaign=youtube_teamketo_0309_acid&utm_content=youtube_teamketo_0309_acid,,,,,,landing_path + channel rule
youtube_teamketo_0309_mineral,1,2025-03-09,2025-03-09,other_utm,mineral,C_landing_alias_candidate,/mineraltest_store,/mineraltest_store;/mineralteststore,유튜브_팀키토_0309_영양중금속,https://biocom.kr/mineraltest_store/?idx=6&utm_source=youtube_teamketo_0309_mineral&utm_medium=youtube_teamketo_0309_mineral&utm_campaign=youtube_teamketo_0309_mineral&utm_content=youtube_teamketo_0309_mineral,,,,,,landing_path + channel rule
youtube_teamketo_0406_acid,1,,,other_utm,organicacid,C_landing_alias_candidate,/organicacid_store,/organicacid_store;/organicacidstore,유튜브_팀키토_0406영상_종대사,https://biocom.kr/organicacid_store/?idx=259&utm_source=youtube_teamketo_0406_acid&utm_medium=youtube_teamketo_0406_acid&utm_campaign=youtube_teamketo_0406_acid&utm_content=youtube_teamketo_0406_acid,,,,,,landing_path + channel rule
youtube_teamketo_0406_youngdays,1,2025-04-04,2025-04-04,other_utm,supplements,C_landing_alias_candidate,/1498095193,/1498095193,유튜브_팀키토_0406영상_영데이즈,https://biocom.kr/1498095193/?idx=300&utm_source=youtube_teamketo_0406_youngdays&utm_medium=youtube_teamketo_0406_youngdays&utm_campaign=youtube_teamketo_0406_youngdays&utm_content=youtube_teamketo_0406_youngdays,,,,,,landing_path + channel rule
youtube_teamketo_0413_yds,1,2025-04-13,2025-04-13,other_utm,unknown,C_landing_alias_candidate,/1498095193,/1498095193,유튜브_팀키토_0413영상_영데이즈,https://biocom.kr/1498095193/?idx=300&utm_source=youtube_teamketo_0413_yds&utm_medium=youtube_teamketo_0413_yds&utm_campaign=youtube_teamketo_0413_yds&utm_content=youtube_teamketo_0413_yds,,,,,,landing_path + channel rule
youtube_teamketo_0811live_adrenal,1,2025-08-11,2025-08-11,other_utm,unknown,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,유튜브_팀키토0811라이브_아드레날라이즈,https://biocom.kr/shop_view/?idx=234&utm_source=youtube_teamketo_0811live_adrenal&utm_medium=youtube_teamketo_0811live_adrenal&utm_campaign=youtube_teamketo_0811live_adrenal&utm_content=youtube_teamketo_0811live_adrenal,,,,,,landing_path + channel rule
youtube_teamketo_appetite_youngdays,1,,,other_utm,supplements,C_landing_alias_candidate,/shop_view,/shop_view;/shopview,유튜브_팀키토_식욕조절_영데이즈,https://biocom.kr/shop_view/?idx=300&utm_source=youtube_teamketo_appetite_youngdays&utm_medium=youtube_teamketo_appetite_youngdays&utm_campaign=youtube_teamketo_appetite_youngdays&utm_content=youtube_teamketo_appetite_youngdays,,,,,,landing_path + channel rule
youtube_teamketo_community0410_stress,1,2025-04-10,2025-04-10,other_utm,hormone,C_landing_alias_candidate,/hormon_store,/hormon_store;/hormonstore,유튜브_팀키토_0410커뮤게시글_스트레스노화검사,https://biocom.kr/hormon_store/?idx=219&utm_source=youtube_teamketo_community0410_stress&utm_medium=youtube_teamketo_community0410_stress&utm_campaign=youtube_teamketo_community0410_stress&utm_content=youtube_teamketo_community0410_stress,,,,,,landing_path + channel rule
youtube_teamketo_community0414_stress,1,2025-04-14,2025-04-14,other_utm,hormone,C_landing_alias_candidate,/hormon_store,/hormon_store;/hormonstore,유튜브_팀키토_커뮤니티게시글0414_스트레스노화검사,https://biocom.kr/hormon_store/?idx=219&utm_source=youtube_teamketo_community0414_stress&utm_medium=youtube_teamketo_community0414_stress&utm_campaign=youtube_teamketo_community0414_stress&utm_content=youtube_teamketo_community0414_stress,,,,,,landing_path + channel rule
youtube_teamketo_communitycard_acid,1,2025-04-01,2025-04-01,other_utm,organicacid,C_landing_alias_candidate,/organicacid_store,/organicacid_store;/organicacidstore,유튜브_팀키토_커뮤니티_종대사,https://biocom.kr/organicacid_store/?idx=259&utm_source=youtube_teamketo_communitycard_acid&utm_medium=youtube_teamketo_communitycard_acid&utm_campaign=youtube_teamketo_communitycard_acid&utm_content=youtube_teamketo_communitycard_acid,,,,,,landing_path + channel rule
