 ,브랜드명,관리메모,랜딩페이지 URL*,"소스*
utm_source","매체*
utm_medium","캠페인*
utm_campaign","콘텐츠
utm_content","키워드 {query}
utm_term",랜딩페이지 URL + UTM 파라미터,단축 URL
20240117,바이오컴,[바이오컴] 네이버 브랜드 검색광고 PC 음식물과민증검사,https://biocom.kr/igg_store/?idx=85,naver_brand_biocom_PC_igg,search_ad_biocom_pc_igg,search_ad_biocom_pc_igg,search_ad_biocom_pc_igg,,https://biocom.kr/igg_store/?idx=85&utm_source=naver_brand_biocom_pc_igg&utm_medium=search_ad_biocom_pc_igg&utm_campaign=search_ad_biocom_pc_igg&utm_content=search_ad_biocom_pc_igg,
20240117,바이오컴,[바이오컴] 네이버 브랜드 검색광고 PC 장내세균검사,https://biocom.kr/microbiome/?idx=12,naver_brand_biocom_PC_jangnae,search_ad_biocom_pc_jangnae,search_ad_biocom_pc_jangnae,search_ad_biocom_pc_jangnae,,https://biocom.kr/microbiome/?idx=12&utm_source=naver_brand_biocom_pc_jangnae&utm_medium=search_ad_biocom_pc_jangnae&utm_campaign=search_ad_biocom_pc_jangnae&utm_content=search_ad_biocom_pc_jangnae,
20240117,바이오컴,[바이오컴] 네이버 브랜드 검색광고 PC 비대면 검사키트,https://biocom.kr/,naver_brand_biocom_PC_kit,search_ad_biocom_pc_kit,search_ad_biocom_pc_kit,search_ad_biocom_pc_kit,,https://biocom.kr/?utm_source=naver_brand_biocom_pc_kit&utm_medium=search_ad_biocom_pc_kit&utm_campaign=search_ad_biocom_pc_kit&utm_content=search_ad_biocom_pc_kit,
20240117,바이오컴,[바이오컴] 네이버 브랜드 검색광고 PC 건강기능식품,https://biocom.kr/supplementsmall,naver_brand_biocom_PC_supple,search_ad_biocom_pc_supple,search_ad_biocom_pc_supple,search_ad_biocom_pc_supple,,https://biocom.kr/supplementsmall?utm_source=naver_brand_biocom_pc_supple&utm_medium=search_ad_biocom_pc_supple&utm_campaign=search_ad_biocom_pc_supple&utm_content=search_ad_biocom_pc_supple,
20240117,바이오컴,[바이오컴] 네이버 브랜드 검색광고 PC 정기배송1+1,https://biocom.kr/652,naver_brand_biocom_PC_subscribe,search_ad_biocom_pc_subs,search_ad_biocom_pc_subs,search_ad_biocom_pc_subs,,https://biocom.kr/652?utm_source=naver_brand_biocom_pc_subscribe&utm_medium=search_ad_biocom_pc_subs&utm_campaign=search_ad_biocom_pc_subs&utm_content=search_ad_biocom_pc_subs,
20240117,바이오컴,[바이오컴] 네이버 브랜드 검색광고 PC 사진,https://biocom.kr/,naver_brand_biocom_PC_photo,search_ad_biocom_pc_photo,search_ad_biocom_pc_photo,search_ad_biocom_pc_photo,,https://biocom.kr/?utm_source=naver_brand_biocom_pc_photo&utm_medium=search_ad_biocom_pc_photo&utm_campaign=search_ad_biocom_pc_photo&utm_content=search_ad_biocom_pc_photo,
20240117,바이오컴,[바이오컴] 네이버 브랜드 검색광고 MO 메인,https://biocom.kr/,naver_brand_biocom_MO_main,search_ad_biocom_mo_main,search_ad_biocom_mo_main,search_ad_biocom_mo_main,,https://biocom.kr/?utm_source=naver_brand_biocom_mo_main&utm_medium=search_ad_biocom_mo_main&utm_campaign=search_ad_biocom_mo_main&utm_content=search_ad_biocom_mo_main,
20240117,바이오컴,[바이오컴] 네이버 브랜드 검색광고 MO 이벤트,www.biocom.kr/membership,naver_brand_biocom_MO_event,search_ad_biocom_mo_event,search_ad_biocom_mo_event,search_ad_biocom_mo_event,,#REF!,
20240117,바이오컴,[바이오컴] 네이버 브랜드 검색광고 MO 검사 키트,https://biocom.kr/,naver_brand_biocom_MO_kit,search_ad_biocom_mo_kit,search_ad_biocom_mo_kit,search_ad_biocom_mo_kit,,https://biocom.kr/?utm_source=naver_brand_biocom_mo_kit&utm_medium=search_ad_biocom_mo_kit&utm_campaign=search_ad_biocom_mo_kit&utm_content=search_ad_biocom_mo_kit,
20240117,바이오컴,[바이오컴] 네이버 브랜드 검색광고 MO 건강기능식품,https://biocom.kr/supplementsmall,naver_brand_biocom_MO_supple,search_ad_biocom_mo_supple,search_ad_biocom_mo_supple,search_ad_biocom_mo_supple,,https://biocom.kr/supplementsmall?utm_source=naver_brand_biocom_mo_supple&utm_medium=search_ad_biocom_mo_supple&utm_campaign=search_ad_biocom_mo_supple&utm_content=search_ad_biocom_mo_supple,
20240117,바이오컴,[바이오컴] 네이버 브랜드 검색광고 MO 정기배송 1+1,https://biocom.kr/652,naver_brand_biocom_MO_subscribe,search_ad_biocom_mo_subs,search_ad_biocom_mo_subs,search_ad_biocom_mo_subs,,https://biocom.kr/652?utm_source=naver_brand_biocom_mo_subscribe&utm_medium=search_ad_biocom_mo_subs&utm_campaign=search_ad_biocom_mo_subs&utm_content=search_ad_biocom_mo_subs,
20240118,바이오컴펫,[바이오컴펫] 메타광고,https://biocompet.kr/puremgpro/?idx=11,meta,display,meta,pet1,,https://biocompet.kr/puremgpro/?idx=11&utm_source=meta&utm_medium=display&utm_campaign=meta&utm_content=pet1,
20240119,바이오컴펫,[바이오컴펫] 펫케어 기획전 구매옵션배너,https://biocompet.kr/,home,detail,banner,pet option,,https://biocompet.kr/?utm_source=home&utm_medium=detail&utm_campaign=banner&utm_content=pet%20option,
20240124,바이오컴,[바이오컴] 결과지 썬파이버,https://www.biocom.kr/supplements/?idx=173,result_sheet,result_sheet_purchase,result_sheet_purchase,sunfiber,,https://www.biocom.kr/supplements/?idx=173&utm_source=result_sheet&utm_medium=result_sheet_purchase&utm_campaign=result_sheet_purchase&utm_content=sunfiber,
20240913,바이오컴,,https://www.biocom.kr/aging_meta,,,,,,,
,,,,meta,display,meta,pet5,,"URL과 소스, 매체, 캠페인명은 필수 입력입니다",
,,,,meta,display,meta,pet6,,"URL과 소스, 매체, 캠페인명은 필수 입력입니다",
,,,,meta,display,meta,pet7,,"URL과 소스, 매체, 캠페인명은 필수 입력입니다",
,,,,meta,display,meta,pet8,,"URL과 소스, 매체, 캠페인명은 필수 입력입니다",
,,,,meta,display,meta,pet9,,"URL과 소스, 매체, 캠페인명은 필수 입력입니다",
,,,,meta,display,meta,pet10,,"URL과 소스, 매체, 캠페인명은 필수 입력입니다",
20240119,바이오컴,[바이오컴] 주아 장내세균검사 공구 네이버 게시글,https://biocom.kr/microbiome/?idx=12,naver_jooah_jangnae,naver_cafe_jooah_jangnae,jooah_jangnae_group,jooah_jangnae_group,,https://biocom.kr/microbiome/?idx=12&utm_source=naver_jooah_jangnae&utm_medium=naver_cafe_jooah_jangnae&utm_campaign=jooah_jangnae_group&utm_content=jooah_jangnae_group,
20240119,더클린커피,[더클린커피] 하림 공구 3차,https://thecleancoffee.com/thecleancoffee_store,group_purchase_harim,group_purchase_harim,group_purchase_harim,group_purchase_harim,,https://thecleancoffee.com/thecleancoffee_store?utm_source=group_purchase_harim&utm_medium=group_purchase_harim&utm_campaign=group_purchase_harim&utm_content=group_purchase_harim,
20240126,바이오컴,[바이오컴]설 이벤트 crm main,https://biocom.kr/689,kakao_crm_seol_main,kakao_crm_seol_main,kakao_crm_seol_main,kakao_crm_seol_main,,https://biocom.kr/689?utm_source=kakao_crm_seol_main&utm_medium=kakao_crm_seol_main&utm_campaign=kakao_crm_seol_main&utm_content=kakao_crm_seol_main,
20240126,바이오컴,[바이오컴]설 이벤트 crm 장내세균검사 20%,https://biocom.kr/microbiome/?idx=12,kakao_crm_seol_jangnae,kakao_crm_seol_jangnae,kakao_crm_seol_jangnae,kakao_crm_seol_jangnae,,https://biocom.kr/microbiome/?idx=12&utm_source=kakao_crm_seol_jangnae&utm_medium=kakao_crm_seol_jangnae&utm_campaign=kakao_crm_seol_jangnae&utm_content=kakao_crm_seol_jangnae,
20240126,바이오컴,[바이오컴]설 이벤트 crm 바이오밸런스 선물세트 ,https://biocom.kr/supplements/?idx=97,kakao_crm_seol_biobalance,kakao_crm_seol_biobalance,kakao_crm_seol_biobalance,kakao_crm_seol_biobalance,,https://biocom.kr/supplements/?idx=97&utm_source=kakao_crm_seol_biobalance&utm_medium=kakao_crm_seol_biobalance&utm_campaign=kakao_crm_seol_biobalance&utm_content=kakao_crm_seol_biobalance,
20240126,바이오컴,[바이오컴]설 이벤트 crm 뉴로마스터 선물세트 ,https://biocom.kr/supplements/?idx=198,kakao_crm_seol_neuro,kakao_crm_seol_neuro,kakao_crm_seol_neuro,kakao_crm_seol_neuro,,https://biocom.kr/supplements/?idx=198&utm_source=kakao_crm_seol_neuro&utm_medium=kakao_crm_seol_neuro&utm_campaign=kakao_crm_seol_neuro&utm_content=kakao_crm_seol_neuro,
20240126,바이오컴,[바이오컴] 설이벤트 메인배너 PC,랜딩 없음 (이벤트 페이지 세팅예정이기 때문),,,,,,"URL과 소스, 매체, 캠페인명은 필수 입력입니다",
20240126,바이오컴,[바이오컴] 설이벤트 메인배너 MO,랜딩 없음 (이벤트 페이지 세팅예정이기 때문),,,,,,"URL과 소스, 매체, 캠페인명은 필수 입력입니다",
20240126,바이오컴,[바이오컴] 설 이벤트 구매옵션배너,https://biocom.kr/689,home,detail,banner,eventpage_option,,https://biocom.kr/689?utm_source=home&utm_medium=detail&utm_campaign=banner&utm_content=eventpage_option,
20240126,바이오컴,[바이오컴] 설 이벤트 상페상단_장내세균,https://biocom.kr/shop_mypage/?m2=coupon_list,home,detail,banner,micro_mycoupon,,https://biocom.kr/shop_mypage/?m2=coupon_list&utm_source=home&utm_medium=detail&utm_campaign=banner&utm_content=micro_mycoupon,
20240126,바이오컴,[바이오컴] 설 이벤트 상페상단_선물세트,https://biocom.kr/689,home,detail,banner,gift_eventpage,,https://biocom.kr/689?utm_source=home&utm_medium=detail&utm_campaign=banner&utm_content=gift_eventpage,
20240126,바이오컴,[바이오컴] 설 건기식 카테고리 배너 _mo,https://biocom.kr/689,home,main,banner,gungishik,,https://biocom.kr/689?utm_source=home&utm_medium=main&utm_campaign=banner&utm_content=gungishik,
,,[바이오컴] 설 건기식 카테고리 배너 _pc,https://biocom.kr/689,home,main,banner,gungishik_pc,,https://biocom.kr/689?utm_source=home&utm_medium=main&utm_campaign=banner&utm_content=gungishik_pc,
20240129,더클린커피,[더클린커피] 설 이벤트 crm 메인,https://thecleancoffee.com/thecleancoffee_store,kakao_crm_seol_main_coffee,kakao_crm_seol_main_coffee,kakao_crm_seol_main_coffee,kakao_crm_seol_main_coffee,,https://thecleancoffee.com/thecleancoffee_store?utm_source=kakao_crm_seol_main_coffee&utm_medium=kakao_crm_seol_main_coffee&utm_campaign=kakao_crm_seol_main_coffee&utm_content=kakao_crm_seol_main_coffee,
20240129,더클린커피,[더클린커피] 설 이벤트 crm 드립백 선물세트,https://thecleancoffee.com/shop_view/?idx=24,kakao_crm_seol_dripbag,kakao_crm_seol_dripbag,kakao_crm_seol_dripbag,kakao_crm_seol_dripbag,,https://thecleancoffee.com/shop_view/?idx=24&utm_source=kakao_crm_seol_dripbag&utm_medium=kakao_crm_seol_dripbag&utm_campaign=kakao_crm_seol_dripbag&utm_content=kakao_crm_seol_dripbag,
20240129,더클린커피,[더클린커피] 설 이벤트 crm 원두 선물세트,https://thecleancoffee.com/shop_view/?idx=23,kakao_crm_seol_bean_set,kakao_crm_seol_bean_set,kakao_crm_seol_bean_set,kakao_crm_seol_bean_set,,https://thecleancoffee.com/shop_view/?idx=23&utm_source=kakao_crm_seol_bean_set&utm_medium=kakao_crm_seol_bean_set&utm_campaign=kakao_crm_seol_bean_set&utm_content=kakao_crm_seol_bean_set,
20240129,더클린커피,[더클린커피] 설 이벤트 crm 정기구독 5천원,https://thecleancoffee.com/shop_view/?idx=19,kakao_crm_seol_subscribe_coffee,kakao_crm_seol_subscribe_coffee,kakao_crm_seol_subscribe_coffee,kakao_crm_seol_subscribe_coffee,,https://thecleancoffee.com/shop_view/?idx=19&utm_source=kakao_crm_seol_subscribe_coffee&utm_medium=kakao_crm_seol_subscribe_coffee&utm_campaign=kakao_crm_seol_subscribe_coffee&utm_content=kakao_crm_seol_subscribe_coffee,
20240129,바이오컴펫,[바이오컴펫] 리마인드 crm-펫케어이벤트 메인,https://biocompet.kr/,kakao_crm_petcare_remind_main,kakao_crm_petcare_remind_main,kakao_crm_petcare_remind_main,kakao_crm_petcare_remind_main,,https://biocompet.kr/?utm_source=kakao_crm_petcare_remind_main&utm_medium=kakao_crm_petcare_remind_main&utm_campaign=kakao_crm_petcare_remind_main&utm_content=kakao_crm_petcare_remind_main,
20240129,바이오컴펫,[바이오컴펫] 리마인드 crm-펫케어이벤트 펫영양검사,https://biocompet.kr/mineraltest/?idx=1,kakao_crm_petcare_remind_inspetion,kakao_crm_petcare_remind_inspetion,kakao_crm_petcare_remind_inspetion,kakao_crm_petcare_remind_inspetion,,https://biocompet.kr/mineraltest/?idx=1&utm_source=kakao_crm_petcare_remind_inspetion&utm_medium=kakao_crm_petcare_remind_inspetion&utm_campaign=kakao_crm_petcare_remind_inspetion&utm_content=kakao_crm_petcare_remind_inspetion,
20240129,바이오컴펫,[바이오컴펫] 리마인드 crm-펫케어이벤트 퓨어마그프로,https://biocompet.kr/puremgpro/?idx=11,kakao_crm_petcare_remind_puremag,kakao_crm_petcare_remind_puremag,kakao_crm_petcare_remind_puremag,kakao_crm_petcare_remind_puremag,,https://biocompet.kr/puremgpro/?idx=11&utm_source=kakao_crm_petcare_remind_puremag&utm_medium=kakao_crm_petcare_remind_puremag&utm_campaign=kakao_crm_petcare_remind_puremag&utm_content=kakao_crm_petcare_remind_puremag,
20240129,바이오컴펫,[바이오컴펫] 리마인드 crm-펫케어이벤트 더클린펫푸드,https://biocompet.kr/thecleanpetfood/?idx=50,kakao_crm_petcare_remind_petfood,kakao_crm_petcare_remind_petfood,kakao_crm_petcare_remind_petfood,kakao_crm_petcare_remind_petfood,,https://biocompet.kr/thecleanpetfood/?idx=50&utm_source=kakao_crm_petcare_remind_petfood&utm_medium=kakao_crm_petcare_remind_petfood&utm_campaign=kakao_crm_petcare_remind_petfood&utm_content=kakao_crm_petcare_remind_petfood,
20240129,바이오컴펫,[바이오컴펫] 리마인드 crm-펫케어이벤트 기간 한정 버튼,https://biocompet.kr/,kakao_crm_petcare_remind_button,kakao_crm_petcare_remind_button,kakao_crm_petcare_remind_button,kakao_crm_petcare_remind_button,,https://biocompet.kr/?utm_source=kakao_crm_petcare_remind_button&utm_medium=kakao_crm_petcare_remind_button&utm_campaign=kakao_crm_petcare_remind_button&utm_content=kakao_crm_petcare_remind_button,
20240129,더클린커피,[더클린커피] 설 메인배너 PC,https://thecleancoffee.com/shop_mypage/?m2=coupon_list,home,main,banner,2402_event_pc,,https://thecleancoffee.com/shop_mypage/?m2=coupon_list&utm_source=home&utm_medium=main&utm_campaign=banner&utm_content=2402_event_pc,
20240129,더클린커피,[더클린커피] 설 메인배너 MO,https://thecleancoffee.com/shop_mypage/?m2=coupon_list,home,main,banner,2402_event_mo,,https://thecleancoffee.com/shop_mypage/?m2=coupon_list&utm_source=home&utm_medium=main&utm_campaign=banner&utm_content=2402_event_mo,
20240129,더클린커피,[더클린커피] 설 구매옵션배너 PC/MO,https://thecleancoffee.com/shop_mypage/?m2=coupon_list,home,detail,banner,event option_pcmo,,https://thecleancoffee.com/shop_mypage/?m2=coupon_list&utm_source=home&utm_medium=detail&utm_campaign=banner&utm_content=event%20option_pcmo,
20240129,더클린커피,[더클린커피] 설 상페상단_드립백선물세트 pc/mo,https://thecleancoffee.com/shop_mypage/?m2=coupon_list,home,detail,banner,top_dripgift,,https://thecleancoffee.com/shop_mypage/?m2=coupon_list&utm_source=home&utm_medium=detail&utm_campaign=banner&utm_content=top_dripgift,
20240129,더클린커피,[더클린커피] 설 상페상단_원두선물세트 pc/mo,https://thecleancoffee.com/shop_mypage/?m2=coupon_list,home,detail,banner,top_coffeegift,,https://thecleancoffee.com/shop_mypage/?m2=coupon_list&utm_source=home&utm_medium=detail&utm_campaign=banner&utm_content=top_coffeegift,
20240129,더클린커피,[더클린커피] 설 상페상단 메인_드립백선물세트 pc/mo,https://thecleancoffee.com/shop_view/?idx=24,home,detail,banner,top_dripgift_main,,https://thecleancoffee.com/shop_view/?idx=24&utm_source=home&utm_medium=detail&utm_campaign=banner&utm_content=top_dripgift_main,
20240129,더클린커피,[더클린커피] 설 상페상단 메인_원두2종선물세트 pc/mo,https://thecleancoffee.com/shop_view/?idx=18,home,detail,banner,top_coffeegift2,,https://thecleancoffee.com/shop_view/?idx=18&utm_source=home&utm_medium=detail&utm_campaign=banner&utm_content=top_coffeegift2,
20240129,더클린커피,[더클린커피] 설 상페상단 메인_원두3종선물세트 pc/mo,https://thecleancoffee.com/shop_view/?idx=23,home,detail,banner,top_coffeegift3,,https://thecleancoffee.com/shop_view/?idx=23&utm_source=home&utm_medium=detail&utm_campaign=banner&utm_content=top_coffeegift3,
20240207,바이오컴,[바이오컴]설 이벤트 리마인드 crm 메인 (와이드리스트),https://biocom.kr/689,kakao_crm_remind_seol_main,kakao_crm_remind_seol_main,kakao_crm_remind_seol_main,kakao_crm_remind_seol_main,,https://biocom.kr/689?utm_source=kakao_crm_remind_seol_main&utm_medium=kakao_crm_remind_seol_main&utm_campaign=kakao_crm_remind_seol_main&utm_content=kakao_crm_remind_seol_main,
20240207,바이오컴,[바이오컴]설 이벤트 리마인드 crm 장내세균검사 ,https://biocom.kr/microbiome/?idx=12,kakao_crm_remind_seol_jangnae,kakao_crm_remind_seol_jangnae,kakao_crm_remind_seol_jangnae,kakao_crm_remind_seol_jangnae,,https://biocom.kr/microbiome/?idx=12&utm_source=kakao_crm_remind_seol_jangnae&utm_medium=kakao_crm_remind_seol_jangnae&utm_campaign=kakao_crm_remind_seol_jangnae&utm_content=kakao_crm_remind_seol_jangnae,
20240207,바이오컴,[바이오컴]설 이벤트 리마인드 crm 바이오밸런스,https://biocom.kr/supplements/?idx=97,kakao_crm_remind_seol_bio,kakao_crm_remind_seol_bio,kakao_crm_remind_seol_bio,kakao_crm_remind_seol_bio,,https://biocom.kr/supplements/?idx=97&utm_source=kakao_crm_remind_seol_bio&utm_medium=kakao_crm_remind_seol_bio&utm_campaign=kakao_crm_remind_seol_bio&utm_content=kakao_crm_remind_seol_bio,
20240207,바이오컴,[바이오컴]설 이벤트 리마인드 crm 뉴로마스터,https://biocom.kr/supplements/?idx=198,kakao_crm_remind_seol_neuro,kakao_crm_remind_seol_neuro,kakao_crm_remind_seol_neuro,kakao_crm_remind_seol_neuro,,https://biocom.kr/supplements/?idx=198&utm_source=kakao_crm_remind_seol_neuro&utm_medium=kakao_crm_remind_seol_neuro&utm_campaign=kakao_crm_remind_seol_neuro&utm_content=kakao_crm_remind_seol_neuro,
20240207,바이오컴,[바이오컴]설 이벤트 리마인드 crm 버튼(오늘종료 혜택),https://biocom.kr/689,kakao_crm_remind_seol_button,kakao_crm_remind_seol_button,kakao_crm_remind_seol_button,kakao_crm_remind_seol_button,,https://biocom.kr/689?utm_source=kakao_crm_remind_seol_button&utm_medium=kakao_crm_remind_seol_button&utm_campaign=kakao_crm_remind_seol_button&utm_content=kakao_crm_remind_seol_button,
20240207,더클린커피,[더클린커피]설 이벤트 리마인드 crm 메인 (와이드리스트),https://thecleancoffee.com/thecleancoffee_store,kakao_crm_remind_seol_main,kakao_crm_remind_seol_main,kakao_crm_remind_seol_main,kakao_crm_remind_seol_main,,https://thecleancoffee.com/thecleancoffee_store?utm_source=kakao_crm_remind_seol_main&utm_medium=kakao_crm_remind_seol_main&utm_campaign=kakao_crm_remind_seol_main&utm_content=kakao_crm_remind_seol_main,
20240207,더클린커피,[더클린커피]설 이벤트 리마인드 crm 드립백 선물세트 25%,https://thecleancoffee.com/shop_view/?idx=24,kakao_crm_remind_seol_dropbag_set,kakao_crm_remind_seol_dropbag_set,kakao_crm_remind_seol_dropbag_set,kakao_crm_remind_seol_dropbag_set,,https://thecleancoffee.com/shop_view/?idx=24&utm_source=kakao_crm_remind_seol_dropbag_set&utm_medium=kakao_crm_remind_seol_dropbag_set&utm_campaign=kakao_crm_remind_seol_dropbag_set&utm_content=kakao_crm_remind_seol_dropbag_set,
20240207,더클린커피,[더클린커피]설 이벤트 리마인드 crm 원두선물세트 15%,https://thecleancoffee.com/shop_view/?idx=23,kakao_crm_remind_seol_bean_set,kakao_crm_remind_seol_bean_set,kakao_crm_remind_seol_bean_set,kakao_crm_remind_seol_bean_set,,https://thecleancoffee.com/shop_view/?idx=23&utm_source=kakao_crm_remind_seol_bean_set&utm_medium=kakao_crm_remind_seol_bean_set&utm_campaign=kakao_crm_remind_seol_bean_set&utm_content=kakao_crm_remind_seol_bean_set,
20240207,더클린커피,[더클린커피]설 이벤트 리마인드 crm 정기구독 5천원쿠폰,https://thecleancoffee.com/shop_view/?idx=19,kakao_crm_remind_seol_subscribe_coupon,kakao_crm_remind_seol_subscribe_coupon,kakao_crm_remind_seol_subscribe_coupon,kakao_crm_remind_seol_subscribe_coupon,,https://thecleancoffee.com/shop_view/?idx=19&utm_source=kakao_crm_remind_seol_subscribe_coupon&utm_medium=kakao_crm_remind_seol_subscribe_coupon&utm_campaign=kakao_crm_remind_seol_subscribe_coupon&utm_content=kakao_crm_remind_seol_subscribe_coupon,
20240207,더클린커피,[더클린커피]설 이벤트 리마인드 crm 버튼(오늘종료 혜택),https://thecleancoffee.com/thecleancoffee_store,kakao_crm_remind_seol_button,kakao_crm_remind_seol_button,kakao_crm_remind_seol_button,kakao_crm_remind_seol_button,,https://thecleancoffee.com/thecleancoffee_store?utm_source=kakao_crm_remind_seol_button&utm_medium=kakao_crm_remind_seol_button&utm_campaign=kakao_crm_remind_seol_button&utm_content=kakao_crm_remind_seol_button,
20240214,바이오컴,메타광고ㅣ영양 중금속 검사1,https://biocom.kr/mineraltest_store/?idx=6,meta,display,meta,biocom_t1-1,,https://biocom.kr/mineraltest_store/?idx=6&utm_source=meta&utm_medium=display&utm_campaign=meta&utm_content=biocom_t1-1,
20240214,바이오컴,메타광고ㅣ영양 중금속 검사2,https://biocom.kr/mineraltest_store/?idx=6,meta,display,meta,biocom_t1-2,,https://biocom.kr/mineraltest_store/?idx=6&utm_source=meta&utm_medium=display&utm_campaign=meta&utm_content=biocom_t1-2,
20240214,바이오컴,메타광고ㅣ영양 중금속 검사3,https://biocom.kr/mineraltest_store/?idx=6,meta,display,meta,biocom_t1-3,,https://biocom.kr/mineraltest_store/?idx=6&utm_source=meta&utm_medium=display&utm_campaign=meta&utm_content=biocom_t1-3,
20240214,바이오컴,메타광고ㅣ장내세균 검사1,https://biocom.kr/microbiome/?idx=12,meta,display,meta,biocom_t3-1,,https://biocom.kr/microbiome/?idx=12&utm_source=meta&utm_medium=display&utm_campaign=meta&utm_content=biocom_t3-1,
20240214,바이오컴,메타광고ㅣ바이오밸런스1,https://biocom.kr/supplements/?idx=97,meta,display,meta,biocom_bb1,,https://biocom.kr/supplements/?idx=97&utm_source=meta&utm_medium=display&utm_campaign=meta&utm_content=biocom_bb1,
20240214,바이오컴,메타광고ㅣ바이오밸런스2,https://biocom.kr/supplements/?idx=97,meta,display,meta,biocom_bb2,,https://biocom.kr/supplements/?idx=97&utm_source=meta&utm_medium=display&utm_campaign=meta&utm_content=biocom_bb2,
